Date,Time,Chamber,runNum,Replicate,SMRstart.sec,SMRend.sec,aveSMR,aveCO2ppm,aveAjdCO2ppm,aveFRC_mlmin,aveWVppt,aveTempC,aveRH_pct,aveLight_Lux,aveActivity,flyID,Genotype,Host,Infected,Sex,Age_days,Weight_mg,Notes
8/18/20,10:10:01,9,12,1,36742,36761,1.862406355,3.80179,2.554816032,17.7295,12.49302,23.23,45.356,0.032,-2.57E-14,3145,sim198,DSim,I,M,4,0.519,NA
8/18/20,10:15:01,10,13,1,36979,36998,1.63540421,3.47765,2.295346943,17.329,12.492695,23.235,45.7975,0.036,0.407986364,3146,sim198,DSim,I,M,4,0.45,NA
8/18/20,10:25:01,11,15,1,37501,37520,2.052589164,3.997335,2.866779019,17.4145,12.49451,23.25,45.224,17.647,0,3147,sim198,DSim,I,M,4,0.487,NA
8/18/20,10:30:01,12,16,1,37867,37886,1.594517937,3.331175,2.277075047,17.033,12.49296,23.27,44.9705,0.049,-1.71E-14,3148,sim198,DSim,I,M,4,0.384,NA
8/18/20,10:40:01,13,18,1,38438,38457,1.591215212,3.247405,2.231598978,17.3455,12.492765,23.29,44.8235,0.048,0.059940909,3149,sim198,DSim,U,M,4,0.461,NA
8/18/20,10:45:01,14,19,1,38847,38866,1.566737309,3.17528,2.200430892,17.321,12.492215,23.3,45.2825,0.037,-1.07E-15,3150,sim198,DSim,U,M,4,0.431,NA
8/18/20,10:55:01,15,21,1,39401,39420,1.767966342,4.030005,3.09608515,13.892,12.492505,23.32,45.209,0.0285,0,3151,sim198,DSim,U,M,4,0.504,bad flow
8/18/20,11:00:01,16,22,1,39715,39734,1.049435952,2.35685,1.475846508,17.301,12.494235,23.3485,45.6095,0.0285,0.068240909,3152,sim198,DSim,U,M,4,0.774,NA
8/18/20,11:10:01,1,24,1,40236,40255,1.587372787,3.121445,2.268312907,17.027,12.49245,23.3545,45.9295,0.0335,0,3137,sim198,DSim,I,F,4,0.685,NA
8/18/20,11:15:01,2,25,1,40590,40609,2.007085941,3.658,2.845081602,17.1645,12.493685,23.35,46.18,0.04,0,3138,sim198,DSim,I,F,4,0.718,NA
8/18/20,11:25:01,3,27,1,41101,41120,1.635256603,3.11099,2.32352599,17.1235,12.495285,23.3475,44.7395,0.0415,1.71E-14,3139,sim198,DSim,I,F,4,0.616,NA
8/18/20,11:30:01,4,28,1,41512,41531,2.243588821,3.93819,3.202849505,17.044,12.495425,23.35,44.413,0.0445,0.36805,3140,sim198,DSim,I,F,4,0.817,NA
8/18/20,11:40:01,5,30,1,42159,42178,1.714525926,3.107785,2.392949685,17.434,12.49438,23.37,45.1565,18.0075,0,3141,sim198,DSim,U,F,4,0.699,NA
8/18/20,11:45:01,6,31,1,42407,42426,1.475898528,2.76204,2.058602299,17.4455,12.49297,23.38,45.06,17.893,0,3142,sim198,DSim,U,F,4,0.622,NA
8/18/20,11:55:00,7,33,2,43055,43074,1.937486567,3.463115,2.756396639,17.1055,12.493565,23.409,44.682,17.6955,3.43E-14,3143,sim198,DSim,U,F,4,0.755,NA
8/18/20,12:00:01,8,34,2,43203,43222,1.442862032,2.76043,2.050510759,17.124,12.494335,23.41,44.57,17.66,0,3144,sim198,DSim,U,F,4,0.64,NA
8/18/20,12:10:00,9,36,2,43813,43832,1.218200625,2.381685,1.669664342,17.758,12.4928,23.45,45.4275,17.855,0,3145,sim198,DSim,I,M,4,0.519,NA
8/18/20,12:15:00,10,37,2,44193,44212,1.452866553,2.748365,2.040343203,17.3335,12.493445,23.49,45.53,18.002,-3.43E-14,3146,sim198,DSim,I,M,4,0.45,NA
8/18/20,12:25:00,11,39,2,44811,44830,1.898746233,3.34398,2.653785783,17.418,12.49488,23.52,45.916,17.872,6.86E-14,3147,sim198,DSim,I,M,4,0.487,NA
8/18/20,12:30:00,12,40,2,45160,45179,1.271653701,2.48566,1.820167939,17.011,12.49288,23.564,45.48,17.8685,0,3148,sim198,DSim,I,M,4,0.384,NA
8/18/20,12:40:00,13,42,2,45685,45704,1.633411393,2.967965,2.299481789,17.303,12.49399,23.695,44.9625,17.7305,0.946668182,3149,sim198,DSim,U,M,4,0.461,NA
8/18/20,12:45:00,14,43,2,45900,45919,1.441613193,2.695345,2.023189691,17.3595,12.49225,23.7365,44.9665,17.707,0,3150,sim198,DSim,U,M,4,0.431,NA
8/18/20,12:55:00,15,45,2,46612,46631,1.62630316,3.53775,2.852562849,13.9005,12.4933,23.97,45.0465,17.4465,0.008240909,3151,sim198,DSim,U,M,4,0.504,bad flow
8/18/20,13:00:00,16,46,2,46939,46958,0.92929259,2.014915,1.316002161,17.225,12.494765,24.106,44.591,17.4245,0.102054545,3152,sim198,DSim,U,M,4,0.774,NA
8/18/20,13:10:00,1,48,2,47400,47419,1.773049968,3.23213,2.540703777,17.0335,12.493235,24.2965,44.103,17.4575,0.15,3137,sim198,DSim,I,F,4,0.685,NA
8/18/20,13:15:00,2,49,2,47700,47719,2.142073924,3.71752,3.046403059,17.167,12.495135,24.373,43.453,17.417,0,3138,sim198,DSim,I,F,4,0.718,NA
8/18/20,13:25:00,3,51,2,48337,48356,1.614457088,2.94776,2.30927113,17.0735,12.491225,24.455,43.241,17.456,0,3139,sim198,DSim,I,F,4,0.616,NA
8/18/20,13:30:00,4,52,2,48759,48778,1.884847927,3.288185,2.703309966,17.025,12.49261,24.41,43.1275,17.504,0,3140,sim198,DSim,I,F,4,0.817,NA
8/18/20,13:40:00,5,54,2,49331,49350,1.750556466,3.0269,2.448080674,17.4555,12.4942,24.323,43.158,17.495,0.753486364,3141,sim198,DSim,U,F,4,0.699,NA
8/18/20,13:45:00,6,55,2,49660,49679,1.375481996,2.49222,1.919363992,17.49,12.491395,24.26,42.3895,17.617,-6.86E-14,3142,sim198,DSim,U,F,4,0.622,NA
8/18/20,13:55:00,7,57,3,50248,50267,2.066051569,3.500525,2.945411517,17.1135,12.492705,24.162,44.1725,17.5715,0.434722727,3143,sim198,DSim,U,F,4,0.755,NA
8/18/20,14:00:00,8,58,3,50535,50554,1.671881393,2.91751,2.380568355,17.1335,12.492535,24.14,44.598,17.6235,1.269509091,3144,sim198,DSim,U,F,4,0.64,NA
8/19/20,10:13:20,7,9,1,36801,36820,2.210450121,4.432965,3.134700862,17.1495,12.4925,23.22,58.587,17.663,-5.36E-16,3159,sim198,DSim,I,F,5,0.798,NA
8/19/20,10:18:20,8,10,1,37100,37119,2.178832293,4.29052,3.092231165,17.1375,12.493655,23.2415,58.58,17.7745,0.065468182,3160,sim198,DSim,I,F,5,0.737,NA
8/19/20,10:28:20,9,12,1,37763,37782,1.768700714,3.509405,2.425805096,17.737,12.49314,23.3,58.033,17.625,2.14E-15,3161,sim198,DSim,I,M,5,0.559,NA
8/19/20,10:33:20,10,13,1,38065,38084,1.89802127,3.657315,2.664729217,17.328,12.493895,23.31,57.2,17.734,0.002490909,3162,sim198,DSim,I,M,5,0.551,NA
8/19/20,10:43:20,11,15,1,38623,38642,1.458388242,2.97518,2.040995427,17.383,12.492125,23.31,56.223,17.6465,6.43E-15,3163,sim198,DSim,I,M,5,0.531,NA
8/19/20,10:48:20,12,16,1,38961,38980,1.582003189,3.136765,2.262218948,17.0125,12.49389,23.31,55.413,17.621,8.57E-15,3164,sim198,DSim,I,M,5,0.555,NA
8/19/20,10:58:20,13,18,1,39500,39519,2.311012997,4.06893,3.233175146,17.388,12.491135,23.3,54.918,17.6185,8.57E-15,3165,sim198,DSim,U,F,5,0.831,NA
8/19/20,11:03:20,14,19,1,39917,39936,2.633377694,4.46609,3.693599615,17.3435,12.49429,23.3,55.09,0.0465,0,3166,sim198,DSim,U,F,5,0.786,NA
8/19/20,11:13:20,15,21,1,40400,40419,4.810579934,9.038125,8.292754699,14.1115,12.493125,23.3,54.265,0.067,0.383390909,3167,sim198,DSim,U,F,5,NA,"bad flow, two flies"
8/19/20,11:18:20,16,22,1,40860,40879,2.161793751,3.711615,3.034286098,17.332,12.492995,23.309,54.0845,0.0605,0,3168,sim198,DSim,U,F,5,0.801,NA
8/19/20,11:28:20,1,24,1,41360,41379,1.771076265,3.1865,2.532850281,17.011,12.49394,23.3125,53.33,0.063,1.298168182,3153,sim198,DSim,U,M,5,0.449,NA
8/19/20,11:33:20,2,25,1,41728,41747,1.378723495,2.568885,1.958490294,17.1265,12.491005,23.32,52.882,0.0655,3.43E-14,3154,sim198,DSim,U,M,5,0.455,NA
8/19/20,11:43:20,3,27,1,42306,42325,1.53537775,2.78571,2.191282715,17.0485,12.49232,23.36,52.67,17.7275,5.14E-14,3155,sim198,DSim,U,M,5,0.459,NA
8/19/20,11:48:20,4,28,1,42615,42634,1.646087575,2.93681,2.356933241,16.995,12.491815,23.389,52.485,17.8205,3.43E-14,3156,sim198,DSim,U,M,5,0.429,NA
8/19/20,11:58:20,5,30,1,43101,43120,1.386085784,2.50669,1.937714056,17.4095,12.493635,23.44,52.1025,17.7955,-3.43E-14,3157,sim198,DSim,I,F,5,0.631,NA
8/19/20,12:03:20,6,31,1,43526,43545,1.512806439,2.65709,2.115256933,17.41,12.492605,23.503,52.08,17.789,-2.14E-15,3158,sim198,DSim,I,F,5,0.808,NA
8/19/20,12:13:20,7,33,2,44000,44019,1.987755392,3.357605,2.825511522,17.129,12.49222,23.5615,51.8345,17.7725,0.111022727,3159,sim198,DSim,I,F,5,0.798,NA
8/19/20,12:18:20,8,34,2,44403,44422,1.620547607,2.819195,2.308765295,17.0925,12.492285,23.6,51.5145,17.782,0,3160,sim198,DSim,I,F,5,0.737,NA
8/19/20,12:28:20,9,36,2,45059,45078,1.479958934,2.5405,2.038920533,17.6795,12.49268,23.67,51.3695,17.905,8.57E-15,3161,sim198,DSim,I,M,5,0.559,NA
8/19/20,12:33:20,10,37,2,45326,45345,1.876931929,3.145785,2.649087835,17.261,12.493725,23.73,51.1955,17.82,0.469877273,3162,sim198,DSim,I,M,5,0.551,NA
8/19/20,12:43:20,11,39,2,45826,45845,1.300089447,2.325855,1.827722212,17.339,12.49249,23.8995,51.38,17.86,0,3163,sim198,DSim,I,M,5,0.531,NA
8/19/20,12:48:20,12,40,2,46102,46121,1.500140505,2.66006,2.157967271,16.952,12.490315,24.02,51.24,17.75,0.069440909,3164,sim198,DSim,I,M,5,0.555,NA
8/19/20,12:58:20,13,42,2,46700,46719,2.357310244,3.821565,3.321085125,17.3195,12.49538,24.194,50.744,17.733,-3.43E-14,3165,sim198,DSim,U,F,5,0.831,NA
8/19/20,13:03:20,14,43,2,47066,47085,1.977037798,3.277615,2.788485585,17.307,12.49359,24.3195,50.5885,17.759,-4.28E-15,3166,sim198,DSim,U,F,5,0.786,NA
8/19/20,13:13:20,15,45,2,47730,47749,3.90343986,7.297475,6.804798836,14.0135,12.494515,24.553,50.1845,17.956,6.86E-14,3167,sim198,DSim,U,F,5,NA,"bad flow, two flies"
8/19/20,13:18:20,16,46,2,47904,47923,2.229777281,3.659965,3.162758459,17.2265,12.493985,24.612,49.727,17.9045,-8.57E-15,3168,sim198,DSim,U,F,5,0.801,NA
8/25/20,10:10:25,7,9,1,36646,36665,1.032430817,6.963515,0.741043718,33.8275,12.48963,22.73,44.1125,17.6525,0,3175,sim198,DSim,U,M,4,0.47,NA
8/25/20,10:15:26,8,10,1,37017,37036,1.060488065,6.785395,0.762713358,33.7595,12.491005,22.73,43.81,17.591,1.71E-14,3176,sim198,DSim,U,M,4,0.449,NA
8/25/20,10:25:26,9,12,1,37549,37568,0.595038041,6.32798,0.405703898,35.611,12.490105,22.7285,43.58,17.6895,2.14E-15,3177,sim198,DSim,I,M,4,0.419,NA
8/25/20,10:30:26,10,13,1,37851,37870,1.013398014,6.531635,0.7244793,33.965,12.48986,22.75,43.64,17.6085,-1.61E-15,3178,sim198,DSim,I,M,4,0.449,NA
8/25/20,10:40:25,11,15,1,38427,38446,0.914168762,6.36037,0.640051807,34.6875,12.49248,22.81,43.6465,17.6585,4.28E-15,3179,sim198,DSim,I,M,4,0.442,NA
8/25/20,10:45:26,12,16,1,38827,38846,1.09688178,6.41542,0.791695153,33.654,12.493315,22.86,43.541,17.6795,-4.28E-15,3180,sim198,DSim,I,M,4,0.532,NA
8/25/20,10:55:26,13,18,1,39328,39347,1.33587116,6.5346,0.944161551,34.3835,12.492495,22.9925,43.172,17.65,0,3181,sim198,DSim,I,F,4,0.755,NA
8/25/20,11:00:25,14,19,1,39659,39678,1.148066332,6.35691,0.808620027,34.5145,12.494625,23.09,42.9,17.6715,0,3182,sim198,DSim,I,F,4,0.594,NA
8/25/20,11:10:25,15,21,1,40225,40244,1.858011951,7.37673,1.88330656,23.9955,12.493075,23.25,42.6615,17.754,0,3183,sim198,DSim,I,F,4,0.835,bad flow
8/25/20,11:15:25,16,22,1,40525,40544,1.628953045,6.56553,1.159239528,34.188,12.490255,23.34,42.674,17.616,0,3184,sim198,DSim,I,F,4,0.733,NA
8/25/20,11:25:26,1,24,1,41126,41145,1.381674775,6.323295,1.004652346,33.4665,12.49,23.3845,42.912,17.7345,0.267818182,3169,sim198,DSim,U,F,4,0.683,NA
8/25/20,11:30:25,2,25,1,41428,41447,1.254572477,6.12228,0.893229179,34.1745,12.49019,23.357,43.22,17.6515,2.14E-15,3170,sim198,DSim,U,F,4,0.639,NA
8/25/20,11:40:25,3,27,1,42025,42044,1.379189914,6.154605,0.99801709,33.616,12.49164,23.286,42.8815,17.714,-2.14E-15,3171,sim198,DSim,U,F,4,0.652,NA
8/25/20,11:45:25,4,28,1,42468,42487,1.276563621,6.00197,0.924296769,33.5935,12.492475,23.26,42.728,17.739,-1.07E-15,3172,sim198,DSim,U,F,4,0.639,NA
8/25/20,11:55:25,5,30,1,43008,43027,0.919956624,5.67647,0.647037789,34.581,12.48915,23.238,42.844,17.629,1.29E-14,3173,sim198,DSim,U,M,4,0.48,NA
8/25/20,12:00:25,6,31,1,43240,43259,0.926797053,5.630455,0.648536816,34.755,12.494035,23.226,42.85,17.667,0,3174,sim198,DSim,U,M,4,0.482,NA
8/25/20,12:10:25,7,33,2,43825,43844,1.049632108,5.69143,0.754373129,33.8345,12.49269,23.18,43.01,17.6625,0.782809091,3175,sim198,DSim,U,M,4,0.47,NA
8/25/20,12:15:25,8,34,2,44208,44227,0.904190687,5.55016,0.652199976,33.712,12.493475,23.18,43.3915,17.721,1.71E-14,3176,sim198,DSim,U,M,4,0.449,NA
8/25/20,12:25:25,9,36,2,44747,44766,0.682869752,5.343925,0.466640734,35.5835,12.492905,23.17,44.0965,17.665,8.57E-15,3177,sim198,DSim,I,M,4,0.419,NA
8/25/20,12:30:25,10,37,2,45185,45204,1.041797207,5.58955,0.746512975,33.931,12.492785,23.141,44.29,17.6715,2.57E-14,3178,sim198,DSim,I,M,4,0.449,NA
8/25/20,12:40:25,11,39,2,45632,45651,0.796684808,5.38636,0.559352036,34.6265,12.490745,23.11,44.469,17.5855,0.01995,3179,sim198,DSim,I,M,4,0.442,NA
8/25/20,12:45:25,12,40,2,46085,46104,0.990171023,5.492,0.715722249,33.63,12.49378,23.08,44.42,17.6805,0.002545455,3180,sim198,DSim,I,M,4,0.532,NA
8/25/20,12:55:25,13,42,2,46525,46544,1.220510424,5.63157,0.863411163,34.3595,12.493395,23.06,44.641,17.6865,8.57E-15,3181,sim198,DSim,I,F,4,0.755,NA
8/25/20,13:00:25,14,43,2,46861,46880,1.119402641,5.538605,0.788751123,34.493,12.49277,23.03,44.9465,17.7695,0,3182,sim198,DSim,I,F,4,0.594,NA
8/25/20,13:10:25,15,45,2,47425,47444,1.585682509,6.345515,1.602998808,24.043,12.493095,23.03,44.65,17.7995,-1.07E-15,3183,sim198,DSim,I,F,4,0.835,bad flow
8/25/20,13:15:25,16,46,2,47864,47883,1.416057294,5.74711,1.004813251,34.2495,12.490595,23.015,44.62,17.79,6.43E-15,3184,sim198,DSim,I,F,4,0.733,NA
8/26/20,9:51:50,7,9,1,35670,35689,1.743602219,7.381135,1.253321031,33.833,12.49075,23.214,47.36,17.687,-5.36E-16,3191,sim198,DSim,I,F,5,0.716,NA
8/26/20,9:56:50,8,10,1,35810,35829,1.930480293,7.42915,1.389622346,33.7895,12.49165,23.25,47.39,17.7895,1.34E-16,3192,sim198,DSim,I,F,5,0.783,NA
8/26/20,10:06:50,9,12,1,36492,36511,0.942288394,6.490975,0.643801814,35.6165,12.492605,23.4,47.28,17.7,-1.07E-15,3193,sim198,DSim,I,M,5,0.443,NA
8/26/20,10:11:50,10,13,1,36710,36729,1.168125052,6.59649,0.837408362,33.9505,12.49142,23.4415,47.25,17.845,5.36E-16,3194,sim198,DSim,I,M,5,0.447,NA
8/26/20,10:21:50,11,15,1,37311,37330,0.828788323,6.21789,0.582030536,34.672,12.49296,23.57,47.28,17.8345,2.14E-15,3195,sim198,DSim,I,M,5,0.434,NA
8/26/20,10:26:50,12,16,1,37646,37665,1.084553827,6.28302,0.787652541,33.534,12.49488,23.634,47.0205,17.882,0,3196,sim198,DSim,I,M,5,0.482,NA
8/26/20,10:36:50,13,18,1,38224,38243,1.602103095,6.51974,1.136288746,34.3385,12.491865,23.64,47.11,17.746,0,3197,sim198,DSim,U,F,5,0.775,NA
8/26/20,10:41:50,14,19,1,38580,38599,1.778584339,6.499875,1.255174666,34.506,12.493895,23.6,47.307,17.831,-1.61E-15,3198,sim198,DSim,U,F,5,0.759,NA
8/26/20,10:51:50,15,21,1,39110,39129,1.958984769,7.142345,1.967446934,24.2425,12.492295,23.56,47.69,0.0515,0.491527273,3199,sim198,DSim,U,F,5,0.615,bad flow
8/26/20,10:56:50,16,22,1,39559,39578,1.739466362,6.304525,1.23718641,34.2295,12.493455,23.53,47.6755,0.0655,1.71E-14,3200,sim198,DSim,U,F,5,0.658,NA
8/26/20,11:06:50,1,24,1,40043,40062,1.503875754,6.133465,1.093991299,33.4625,12.4933,23.49,47.85,0.0595,1.460372727,3185,sim198,DSim,U,M,5,0.488,NA
8/26/20,11:11:50,2,25,1,40468,40487,1.384455301,5.965245,0.985804953,34.1825,12.492815,23.46,48.118,0.0535,0.051163636,3186,sim198,DSim,U,M,5,0.469,NA
8/26/20,11:21:50,3,27,1,40995,41014,1.063373865,5.70819,0.770331996,33.596,12.49154,23.43,48.2105,0.063,0.000586364,3187,sim198,DSim,U,M,5,0.473,NA
8/26/20,11:26:50,4,28,1,41275,41294,1.006905508,5.614165,0.728466105,33.6385,12.490745,23.42,48.21,17.8695,6.86E-14,3188,sim198,DSim,U,M,5,0.522,NA
8/26/20,11:36:50,5,30,1,41897,41916,1.160043674,5.66662,0.816175686,34.5885,12.492675,23.4115,47.84,17.8525,3.43E-14,3189,sim198,DSim,I,F,5,0.751,NA
8/26/20,11:41:50,6,31,1,42147,42166,1.270474748,5.72334,0.891126697,34.6955,12.491035,23.41,47.633,17.8795,1.71E-14,3190,sim198,DSim,I,F,5,0.718,NA
8/26/20,11:51:50,7,33,2,42720,42739,1.323790858,5.763805,0.953045408,33.8005,12.49225,23.39,47.1445,17.8955,0,3191,sim198,DSim,I,F,5,0.716,NA
8/26/20,11:56:50,8,34,2,43077,43096,1.391363941,5.784805,1.004220929,33.7145,12.49206,23.3825,47.01,17.847,0,3192,sim198,DSim,I,F,5,0.783,NA
8/26/20,12:06:50,9,36,2,43690,43709,0.919421986,5.390535,0.62889963,35.5775,12.493705,23.409,47.28,17.959,-8.57E-15,3193,sim198,DSim,I,M,5,0.443,NA
8/26/20,12:11:50,10,37,2,43916,43935,0.893232863,5.39133,0.640789517,33.924,12.492905,23.42,47.152,17.941,1.71E-14,3194,sim198,DSim,I,M,5,0.447,NA
8/26/20,12:21:50,11,39,2,44532,44551,0.864138572,5.343935,0.606729848,34.6665,12.492035,23.4625,46.313,17.9235,8.57E-15,3195,sim198,DSim,I,M,5,0.434,NA
8/26/20,12:26:50,12,40,2,44859,44878,0.991496914,5.445045,0.719298275,33.556,12.492335,23.5,46.028,18.0145,4.28E-15,3196,sim198,DSim,I,M,5,0.482,NA
8/26/20,12:36:50,13,42,2,45492,45511,1.487747905,5.771995,1.055727455,34.3095,12.492385,23.54,44.5635,17.954,-3.43E-14,3197,sim198,DSim,U,F,5,0.775,NA
8/26/20,12:41:50,14,43,2,45836,45855,1.466440967,5.743725,1.036007412,34.464,12.4928,23.56,43.6015,18.0025,0,3198,sim198,DSim,U,F,5,0.759,NA
8/26/20,12:51:50,15,45,2,46310,46329,1.440958193,6.145905,1.449440558,24.2075,12.492785,23.58,42,17.9315,0.117,3199,sim198,DSim,U,F,5,0.615,bad flow
8/26/20,12:56:50,16,46,2,46730,46749,1.53497205,5.75509,1.091615744,34.2405,12.49211,23.59,41.47,17.9445,-8.57E-15,3200,sim198,DSim,U,F,5,0.658,NA
8/26/20,13:06:50,1,48,2,47229,47248,0.991556318,5.373005,0.720733773,33.498,12.493185,23.57,40.64,17.8755,3.43E-14,3185,sim198,DSim,U,M,5,0.488,NA
8/26/20,13:11:50,2,49,2,47617,47636,1.055525547,5.385995,0.752836106,34.139,12.493245,23.57,40.61,17.8985,0.000409091,3186,sim198,DSim,U,M,5,0.469,NA
8/26/20,13:21:49,3,51,2,48270,48289,1.040162214,5.365975,0.751353931,33.705,12.490735,23.56,40.38,17.962,0.220895455,3187,sim198,DSim,U,M,5,0.473,NA
8/26/20,13:26:50,4,52,2,48564,48583,1.081932982,5.382345,0.783369349,33.6265,12.491815,23.55,40.6745,17.8955,1.37E-13,3188,sim198,DSim,U,M,5,0.522,NA
8/26/20,13:36:50,5,54,2,49010,49029,1.151166085,5.405395,0.81074186,34.5685,12.493035,23.532,40.64,18.006,1.71E-14,3189,sim198,DSim,I,F,5,0.751,NA
8/26/20,13:41:50,6,55,2,49368,49387,1.301267085,5.49743,0.9125932,34.7145,12.494135,23.53,40.58,17.9285,-1.71E-14,3190,sim198,DSim,I,F,5,0.718,NA
8/28/20,9:42:16,7,9,1,35007,35026,1.323711049,7.115945,0.954497081,33.7345,12.482705,23.283,31.5565,17.808,-4.28E-15,3207,sim198,DSim,U,F,3,0.698,NA
8/28/20,9:47:16,8,10,1,35251,35270,1.647338677,7.195135,1.18871078,33.7055,12.48393,23.24,31.7635,17.9155,-2.68E-16,3208,sim198,DSim,U,F,3,0.691,NA
8/28/20,9:57:17,9,12,1,35874,35893,0.935177165,6.47991,0.640129968,35.5255,12.482655,23.18,32.15,17.7315,2.68E-16,3209,sim198,DSim,U,M,3,0.498,NA
8/28/20,10:02:17,10,13,1,36178,36197,1.097601634,6.50132,0.788466074,33.849,12.481525,23.1625,32.3195,17.8535,-3.21E-15,3210,sim198,DSim,U,M,3,0.528,NA
8/28/20,10:12:17,11,15,1,36765,36784,2.03380894,7.04494,1.431033514,34.55,12.483605,23.1,32.8,17.7315,0,3211,sim198,DSim,U,M,3,0.514,NA
8/28/20,10:17:17,12,16,1,37043,37062,1.295648365,6.47292,0.939701697,33.516,12.48138,23.075,32.836,17.85,0,3212,sim198,DSim,U,M,3,0.475,NA
8/28/20,10:27:17,13,18,1,37642,37661,0.773136709,6.007555,0.548482211,34.2595,12.48147,23.03,32.37,17.609,0,3213,sim198,DSim,I,M,3,0.459,NA
8/28/20,10:32:16,14,19,1,37936,37955,1.200843748,6.2475,0.847403523,34.4395,12.48198,23.0115,32.6,17.7965,-1.07E-15,3214,sim198,DSim,I,M,3,0.567,NA
8/28/20,10:42:17,15,21,1,38537,38556,1.299181226,6.65044,1.307098402,24.154,12.481035,22.99,32.6245,17.883,0,3215,sim198,DSim,I,M,3,0.543,bad flow
8/28/20,10:47:16,16,22,1,38965,38984,1.049425541,6.01503,0.746888263,34.1435,12.481475,22.98,32.51,17.808,-1.29E-14,3216,sim198,DSim,I,M,3,0.454,NA
8/28/20,10:57:17,1,24,1,39564,39583,1.031875172,5.999995,0.750657286,33.407,12.48453,23.01,32.96,17.7455,0,3201,sim198,DSim,I,F,3,0.71,NA
8/28/20,11:02:16,2,25,1,39860,39879,0.91826918,5.89068,0.654830363,34.09,12.4838,23.0985,33.0935,17.674,1.61E-15,3202,sim198,DSim,I,F,3,0.576,NA
8/28/20,11:12:16,3,27,1,40342,40361,1.186552502,6.08743,0.859381398,33.583,12.485245,23.257,32.685,17.6535,1.07E-15,3203,sim198,DSim,I,F,3,0.563,NA
8/28/20,11:17:16,4,28,1,40789,40808,1.107378907,6.013395,0.804241462,33.5095,12.485045,23.42,32.44,17.7655,2.14E-15,3204,sim198,DSim,I,F,3,0.596,NA
8/28/20,11:27:16,5,30,1,41298,41317,1.542233511,6.27066,1.089482614,34.4705,12.48404,23.595,32.1545,17.8445,0.086481818,3205,sim198,DSim,U,F,3,0.655,NA
8/28/20,11:32:16,6,31,1,41599,41618,1.74061876,6.360855,1.222554291,34.675,12.484235,23.64,31.87,17.817,2.14E-15,3206,sim198,DSim,U,F,3,0.867,NA
8/28/20,11:42:16,7,33,2,42136,42155,1.360036355,6.079605,0.980780608,33.7675,12.483155,23.6,31.87,17.89,4.28E-15,3207,sim198,DSim,U,F,3,0.698,NA
8/28/20,11:47:16,8,34,2,42439,42458,1.42724439,6.07398,1.032025234,33.6725,12.48309,23.5625,32.02,17.6535,-5.36E-16,3208,sim198,DSim,U,F,3,0.691,NA
8/28/20,11:57:16,9,36,2,43191,43210,1.089772836,5.71481,0.746084274,35.551,12.482535,23.45,32.054,18.002,0,3209,sim198,DSim,U,M,3,0.498,NA
8/28/20,12:02:16,10,37,2,43336,43355,1.027808337,5.68515,0.737819494,33.904,12.48224,23.44,32.21,18.0005,0,3210,sim198,DSim,U,M,3,0.528,NA
8/28/20,12:12:16,11,39,2,43936,43955,1.921172243,6.25941,1.350419295,34.616,12.483195,23.366,32.832,17.9915,0,3211,sim198,DSim,U,M,3,0.514,NA
8/28/20,12:17:16,12,40,2,44346,44365,1.157933095,5.705945,0.839155883,33.57,12.484245,23.32,33.18,17.591,5.14E-14,3212,sim198,DSim,U,M,3,0.475,NA
8/28/20,12:27:16,13,42,2,44836,44855,0.689527294,5.340435,0.488969738,34.3035,12.48274,23.29,33.38,17.977,-2.14E-15,3213,sim198,DSim,I,M,3,0.459,NA
8/28/20,12:32:16,14,43,2,45228,45247,1.060477585,5.573355,0.749736804,34.404,12.480905,23.2575,33.477,17.866,4.28E-15,3214,sim198,DSim,I,M,3,0.567,NA
8/28/20,12:42:16,15,45,2,45736,45755,1.129378044,5.95941,1.136153874,24.1775,12.48249,23.246,33.7,18.037,0.226277273,3215,sim198,DSim,I,M,3,0.543,bad flow
8/28/20,12:47:16,16,46,2,46085,46104,0.932214521,5.500565,0.663447484,34.177,12.482995,23.261,34.1635,18.1465,0.072581818,3216,sim198,DSim,I,M,3,0.454,NA
8/28/20,12:57:16,1,48,2,46636,46655,1.002918995,5.582015,0.729718865,33.448,12.48336,23.42,34.628,17.9415,0.196859091,3201,sim198,DSim,I,F,3,0.71,NA
8/28/20,13:02:16,2,49,2,46948,46967,1.054032022,5.629185,0.751850163,34.132,12.485195,23.54,34.332,17.9205,0,3202,sim198,DSim,I,F,3,0.576,NA
9/1/20,9:51:23,7,9,1,35483,35502,1.759316138,5.716725,3.585437689,11.9585,12.46322,23.85,35.6905,17.9925,0,3223,sim198,DSim,I,M,4,0.511,NA
9/1/20,9:56:23,8,10,1,35919,35938,1.765701302,5.580035,3.628571446,11.86,12.465855,23.86,35.7185,17.9565,-2.14E-15,3224,sim198,DSim,I,M,4,0.328,NA
9/1/20,10:06:23,9,12,1,36383,36402,1.641046685,5.16129,3.276296082,12.2075,12.46287,23.86,35.3555,18.0795,1.07E-15,3225,sim198,DSim,U,M,4,0.522,NA
9/1/20,10:11:23,10,13,1,36683,36702,2.183130781,6.18779,4.424771918,12.026,12.464735,23.87,35.37,17.969,0,3226,sim198,DSim,U,M,4,0.597,NA
